create_date,title,writer,views,like,dislike
2022.02.25 12:19,뉴스랑은 조금 다름미다...~ [2],shee****,249,1,2
2022.02.25 11:21,^오^ [4],shee****,225,1,2
2022.02.25 08:46,달려 [1],song****,215,3,3
2022.02.25 06:00,슬슬~... [8],shee****,311,0,5
2022.02.25 01:45,남들 엔터로 수천만억 벌때,ms50****,265,5,2
2022.02.24 22:57,달롸랑 원유 음청오르넹...~ [1],shee****,181,1,2
2022.02.24 18:02,진심 해도 해도,song****,152,2,2
2022.02.24 17:50,지하실로가면 모든진실을 알수이써~... [4],shee****,214,1,2
2022.02.24 16:29,아니 이맛은,skek****,137,3,1
2022.02.24 15:14,어이쿠 586놓쳐부렀네융 [4],zom1****,247,3,1
2022.02.24 14:46,예약매도 건거 팔렸네...,fj******,149,3,0
2022.02.24 13:13,감사보고서 제출안하니?,kms-****,168,4,0
2022.02.24 10:53,에효,ihch****,168,6,0
2022.02.24 10:33,멸공 [2],appl****,181,3,3
2022.02.24 08:55,백윤식 갈등 강력대응.,ger2****,217,3,1
2022.02.24 04:17,전략폭격기 사용하겠슴미다~... [7],shee****,318,2,3
2022.02.24 03:42,폭등할때 가치 폭등하는거다,ms50****,264,1,0
2022.02.23 22:02,10원짜리가 많이올랐네.,lyjh****,128,2,1
2022.02.23 17:46,떨어질땐 20~30원 [1],dbst****,164,2,0
2022.02.23 16:23,3백억짜리 시총을 ㅋㅋㅋ,kms-****,213,2,1
2022.02.23 13:39,항항~... 하에우헤하헤힝 항항...~하... [6],shee****,245,0,3
2022.02.23 11:35,상친다 [1],lys8****,266,2,3
2022.02.23 11:08,아오!! 사제뇨석들___!! [3],shee****,238,0,4
2022.02.23 10:42,공시떴따,kms-****,315,3,2
2022.02.23 10:36,외인 프로그램 들어왔네,jbki****,176,3,0
2022.02.23 10:27,주가가 급등한 관계로,et******,139,1,1
2022.02.23 19:37,주가가 급등한 관계로,knr9****,79,1,0
2022.02.26 18:47,주가가 급등한 관계로,et******,16,0,0
2022.02.23 10:20,모ㅡㅡ야기 ㅋ,lys8****,150,2,0
2022.02.23 09:55,엔터주 폭등한다 [1],ms50****,224,3,4
2022.02.23 09:39,튀어라 [2],shee****,185,0,6
2022.02.23 09:38,상친다,lys8****,162,3,1
2022.02.23 02:30,코로나 종식 빨라 진다,ms50****,250,2,5
2022.02.22 15:24,후후훗~... 새장속에 새를 가둔데도 새... [7],shee****,303,0,5
2022.02.22 15:17,유증받았던사람 손~,p8******,201,2,0
2022.02.22 15:15,언제까지~~~~,67******,132,1,0
2022.02.22 14:18,상뚜는 잠이 들었다 zzZ <( ^) [2],shee****,193,0,2
2022.02.22 14:12,이거 리오프닝주로 처주나? [1],scys****,198,1,0
2022.02.22 14:12,이야...1.25프로나 들고 있네,dldb****,129,1,0
2022.02.22 13:54,상칠끼다. 봐라 [2],lys8****,219,0,3
2022.02.22 13:31,오늘안에. 상친다,lys8****,127,0,0
2022.02.22 13:24,?게의 새로토닌____!! <( ^) 종... [5],shee****,180,1,2
2022.02.22 12:27,맘스터치처럼,akir****,154,0,1
2022.02.22 11:36,크하하하핫-!! 크르민...~ 내가 너한... [10],shee****,270,0,3
2022.02.22 11:02,멸공 [1],appl****,171,1,1
2022.02.22 10:54,상한가,park****,129,0,0
2022.02.22 10:40,지금 주도권 못잡으면 끝난다,ms50****,152,0,0
2022.02.22 10:25,"메릴린치, 제이피모건 등등...",fj******,139,0,0
2022.02.22 09:56,이 종목은 항상 오후에 반등하죠,jbki****,173,1,1
2022.02.22 09:46,이번주는 그냥 스킵) [8],shee****,247,0,4
2022.02.22 08:06,에에엥에에에엥엥에에엥에엥~~~~~~~~~ [7],shee****,269,0,2
2022.02.22 07:03,빨리정매나하자,qwee****,169,1,0
2022.02.22 05:22,[삭제된 게시물의 답글]■ 보니,knr9****,175,1,1
2022.02.22 01:56,꼬카꼴라 [1],shee****,154,0,1
2022.02.21 19:47,쿠쾅_!@ 펑펑_!! 쿠쾅___!! 펑퍼... [10],shee****,197,0,3
2022.02.21 18:17,종진아 영진아 미친듯이 폭등시켜라,ms50****,179,3,0
2022.02.21 18:15,오이 크캬추-!! 퇴근 해쓰믄 하트♡날리... [5],shee****,186,1,2
2022.02.21 17:08,1610은 온다! [5],shee****,289,5,2
2022.02.21 17:03,전환사채 조정 얼마나 신났으면~,p8******,211,1,0
2022.02.21 16:34,로까 아조씨 ☆전용☆ 종달고추 [4],shee****,189,0,1
2022.02.21 12:48,전환가액 조정공시,anys****,247,0,2
2022.02.21 12:26,며칠전 손절개미는 ?울해숴 살긋놔? <(... [7],shee****,377,1,2
2022.02.21 10:02,100원에서 600원된이유가먼가여?? [3],clsr****,618,1,0
2022.02.21 09:39,멸공 [2],appl****,180,1,2
2022.02.20 22:56,지금 안티를 해야만 하는 이유,4mys****,229,2,4
2022.02.21 08:25,지금 안티를 해야만 하는 이유,love****,124,1,1
2022.02.20 22:09,와 진짜 상폐???,hk******,222,0,0
2022.02.20 19:56,그렇게 말해줘도 답답하다,csjy****,188,0,1
2022.02.20 18:15,상폐 ㅊㅊ,qkrt****,315,1,3
2022.02.20 13:20,퉁수전문 종달새의 판느리 [5],shee****,314,0,3
2022.02.20 02:04,지금 미친듯이 주가 폭등시키고 [1],ms50****,368,1,2
2022.02.19 23:08,600원대에 행복해 하는 주주들을 보니,4mys****,264,2,5
2022.02.20 19:05,[삭제된 게시물의 답글]600원대에 행복...,knr9****,62,0,0
2022.02.19 14:25,종달새를 욕해도 상관없다 [8],shee****,378,1,5
2022.02.19 11:31,지구에 인간만 있다고 믿는겐가...~ [2],shee****,308,1,4
2022.02.19 09:15,노리새 이삼회 상투전진 [3],shee****,335,1,3
2022.02.18 21:59,끼얌ㄹㄱ악아그ㅡㅡㅡ!!!! [4],shee****,286,1,4
2022.02.18 18:06,1265는 온다! [6],shee****,328,1,3
2022.02.18 16:25,114원에서 주구장창 흐르더니,conc****,197,3,2
2022.02.19 01:50,114원에서 주구장창 흐르더니,et******,91,1,0
2022.02.18 15:13,여기 나름 규모있는 엔터사 인데 [3],jbki****,425,5,1
2022.02.18 14:36,80원에 안 사길 잘했네 60원에 입성,dnwl****,180,1,0
2022.02.18 14:19,적정 유상증자 가격대 [1],anys****,225,2,0
2022.02.18 14:04,최유정 사랑해요 [1],choh****,233,3,0
2022.02.18 13:12,월요일 500 예약,ms50****,191,3,3
2022.02.18 11:37,판타스틱! [1],et******,301,3,4
2022.02.18 10:56,미쳤냐?,sayc****,156,1,1
2022.02.18 09:16,멸공,appl****,192,2,2
2022.02.18 07:54,폭투더락투더나 [5],shee****,293,1,4
2022.02.18 06:42,폭락,ms50****,166,1,0
2022.02.17 21:07,내나이 스믈샛_ <( ^) [7],shee****,218,1,3
2022.02.17 22:08,내나이 스믈샛_ <( ^) [1],choi****,106,1,0
2022.02.18 07:32,[삭제된 게시물의 답글]봐라 600,love****,72,1,0
2022.02.17 19:09,내가 요이 으이!? 삼년 쳐물리가 으이?... [4],shee****,179,2,2
2022.02.17 17:57,이제 대형주 위주로 분할매수 [4],shee****,195,2,0
2022.02.17 16:26,상투&크캬추 ☆전용☆ [8],shee****,173,0,2
2022.02.17 15:55,안.전.자.산.판.타.지.옥-!!(> ◇... [3],shee****,194,0,2
2022.02.17 14:59,속보] [6],shee****,284,2,2
2022.02.17 14:37,유앤아이 소유자,anys****,164,0,0
2022.02.17 12:50,내일주가 빠진다 [3],ms50****,230,2,3
2022.02.17 10:29,영업이익폭 상당한데 [1],et******,600,4,0
2022.02.17 10:21,멸공 [2],appl****,266,2,2
2022.02.17 09:13,오랜만에 왔는데 왜 600짜리 되어있는건... [3],jwoo****,633,1,3
2022.02.17 02:11,아직 있는 개미들이 있노,c5******,241,3,3
2022.02.17 07:20,아직 있는 개미들이 있노,love****,178,1,0
2022.02.16 22:29,속보) 종달새 드디어 정신병원 입원 결정... [8],shee****,404,4,4
2022.02.16 21:38,보이스피싱 조심햐~...<( ^) [3],shee****,248,1,3
2022.02.16 20:20,너 죽고 나 죽고 다 죽자. [1],wo******,196,1,1
2022.02.16 19:14,블라인드 ocn,dbsk****,174,0,2
2022.02.16 18:27,올랐지만 조용하구만 <( ^) [6],shee****,261,0,3
2022.02.16 17:35,그런데 만약에 마리얌 <( ^) [7],shee****,313,0,2
2022.02.16 17:00,사천왕 ☆전용☆ [9],shee****,226,0,3
2022.02.16 15:42,"이제 퉁수 맞고, 한궈개미 다울겠네...... [8]",shee****,312,0,4
2022.02.16 14:02,<( ^) 뭔소리야 [6],shee****,286,0,5
2022.02.16 13:50,시초가에 물 좀 많이 탔더니 플라스 됐는...,fj******,164,0,0
2022.02.16 13:36,외국인 금요일날 먹튀 한다,ms50****,174,1,1
2022.02.16 13:22,오늘 600대 종가,jbki****,154,1,1
2022.02.16 13:14,출발~~~~,sayc****,134,1,0
2022.02.16 13:01,어제 사서 오늘 팔았다면...~ [5],shee****,292,0,5
2022.02.16 12:56,586컴백 기념으로 [3],zom1****,200,1,0
2022.02.16 12:37,저는 현제 마이너스 71프로입니다 [4],jong****,398,1,0
2022.02.16 10:35,꼴에 주식이라고,ihch****,186,3,0
2022.02.16 09:46,관리종목 빨리 공시하시길....떨어지면 ...,josa****,206,1,3
2022.02.16 09:22,오늘 입성 해봅니다 [1],rjat****,168,1,0
2022.02.16 09:04,달려 달려,song****,151,1,0
2022.02.16 08:35,오늘 한 2퍼센트 오르겠네,conc****,102,0,1
2022.02.16 08:17,우에엥옹헤헝소오롤룰라퐝ㅆ로다_____!! [1],shee****,134,0,2
2022.02.16 02:25,안녕하세요 판타지오 개미주주톡방,fair****,190,1,0
2022.02.16 02:10,내일 외국인 돈 들어 온다,ms50****,239,2,0
2022.02.16 02:08,안녕하세요 판타지오 개미주주톡방 입니다,fair****,112,0,0
2022.02.16 00:59,안녕하세요 판타지오 개미주주톡방 입니다 ...,fair****,117,0,0
2022.02.15 23:36,"드디어 50원대라,",wlsc****,146,1,1
2022.02.16 01:59,"드디어 50원대라,",knr9****,74,0,1
2022.02.16 06:46,"드디어 50원대라,",knr9****,63,0,1
2022.02.15 23:28,외인 단타 치네,sung****,94,0,0
2022.02.15 19:56,이야~... 협상 잘하네 불곰형 [13],shee****,313,0,5
2022.02.15 19:51,"아직도 안나간 개미는 머냐,",c5******,123,1,1
2022.02.15 17:12,바아로오그으으거어아ㅗ얼노오오리이이느으으은... [3],shee****,162,0,1
2022.02.15 16:19,앗싸-!(> ◇<)/)☆ 오늘 팁☆겁나 ... [4],shee****,192,0,4
2022.02.15 15:44,바닥이 어디여? [3],jdc1****,247,0,0
2022.02.15 15:13,좀 있으면,hogy****,159,1,2
2022.02.15 15:04,-5%는 선넘지 ~( ^)> [2],shee****,201,0,5
2022.02.15 14:57,디와이디로 어세요,sayc****,109,0,2
2022.02.15 14:47,외인 프로그램 순매수중,jbki****,160,2,0
2022.02.15 14:34,아직도 못판 흑우 읍짹? <( ^)?,shee****,132,0,3
2022.02.15 14:24,곧,maen****,126,0,0
2022.02.15 14:24,여기 지금 사실 아닌 내용으로 협박하는 ... [1],jbki****,221,1,3
2022.02.15 13:56,거래정지 한번 뜰것 같은데,kms-****,154,2,1
2022.02.15 13:56,판타지오 상장폐지 [2],powe****,419,5,2
2022.02.15 13:44,어디서 들어가야할지 감도 안잡히는 종목이...,youk****,119,0,0
2022.02.15 12:46,못오르는 이유 알랴준_!다 ☆(\(> ◇... [8],shee****,299,1,2
2022.02.15 12:41,ㅡㅡ도대체 못오르는 이유가 뭔가 ?... [1],dldh****,233,2,0
2022.02.15 12:39,외인이 들어오고 있으니 조만간 단타치려면...,jbki****,188,2,2
2022.02.15 12:35,하..,rlax****,110,0,1
2022.02.15 12:29,관리종목 갈꺼같다 : ) [2],csjy****,308,3,1
2022.02.15 11:59,내일은 560대 예상,0162****,148,3,2
2022.02.15 11:56,와 보합장에 판타만,asda****,133,1,1
2022.02.15 11:35,슈팅 나올때가 됐는디 [1],conc****,210,1,0
2022.02.15 11:14,관리종목 [1],csjy****,230,3,2
2022.02.15 11:13,외인 프로그램 이틀 연속 매집중,jbki****,124,0,2
2022.02.15 11:07,멸공 [4],appl****,158,2,1
2022.02.15 10:58,개미다털고가자,kknd****,140,1,0
2022.02.15 10:56,남은 거 미래아이앤지로 옮겼습니다 [1],aj******,173,2,0
2022.02.15 10:52,상폐하려고 감자했냐?,enge****,98,0,0
2022.02.15 10:27,오이~... 크양이__!! (>◇ <)/... [6],shee****,208,0,2
2022.02.15 10:26,ㅡㅡ400원이 바닥 기다리면 내려옴...,dldh****,114,0,0
2022.02.15 10:20,슬슬 올라간다,jbki****,109,0,0
2022.02.15 10:10,곡소리가 자자한거보이,conc****,150,1,1
2022.02.15 10:07,오팔육 오팔육~... 신나는 노래 [2],shee****,177,0,2
2022.02.15 10:01,지금 58.3원?,dmbw****,114,0,0
2022.02.15 09:50,최대한 개미들 태우려고 용쓴다.,cagi****,146,1,0
2022.02.15 09:49,닝기리 이거 삼백은 지키것나 모르것다,wpfh****,93,0,0
2022.02.15 09:23,적정가 160원 ㅋㅋㅋㅋㅋㅋ [1],jins****,177,4,1
2022.02.15 09:11,조금만 더 기다리면 이거 원래 가격 갑니...,dupo****,157,3,1
2022.02.15 09:09,오늘자... 매수완료... [1],fj******,191,1,0
2022.02.15 02:40,이건 모 아니면 도가 아니라!,c5******,239,5,2
2022.02.15 01:39,<( ^) 라분이라고 아는가? [8],shee****,230,0,1
2022.02.14 21:59,참고하세요 [1],maeh****,458,5,0
2022.02.14 21:12,그리운 아조씨를 투표 [5],shee****,158,0,2
2022.02.14 21:04,안녕히계세요 [2],gall****,268,4,0
2022.02.14 20:30,물린 아조씨만 보새요 <( ^) [3],shee****,187,0,2
2022.02.14 19:10,이달이 좋은달 오곡밥 달덩이 복덩이,ks10****,120,1,0
2022.02.14 18:53,오늘 다 정리 했네요 [1],asda****,208,0,1
2022.02.14 18:22,알바들도 먹고 살아야지~... 그치만 [5],shee****,183,1,6
2022.02.14 17:12,"이제 현장도 마니 뛰고,",shee****,154,1,7
2022.02.14 15:52,습관이란건 무서운거다~... [7],shee****,263,0,5
2022.02.14 13:02,600에 75000주 입성,kmss****,220,2,4
2022.02.14 12:32,이야~ 시총 300억대네 [1],p8******,321,1,1
2022.02.14 11:17,상폐준비 [1],wlsc****,222,2,1
2022.02.14 11:01,전환가액 조정가까지 올려놔라.,sang****,208,6,0
2022.02.14 10:51,연민을 가진 잔혹한?사처럼 종달새여 신화... [4],shee****,228,0,3
2022.02.14 10:23,판타지오 어제 관종에 넣었다. 이런걸 또...,ks10****,187,0,1
2022.02.14 10:11,890에서 손절하고 1주만 남겨 ?더니 ...,jong****,204,2,0
2022.02.14 09:45,응? 정매차트마냥,p8******,172,1,1
2022.02.14 09:12,개미들 ㅋ 계속쳐사는게 [1],assa****,250,4,2
2022.02.14 09:09,멸공 [1],appl****,139,0,2
2022.02.14 09:07,또 매수하고 감. [1],sang****,187,1,0
2022.02.14 09:06,오늘자매수완료,fj******,163,2,0
2022.02.14 09:02,거봐라.ㅋㅋ,cagi****,127,0,1
2022.02.14 07:29,차은우 수상ㅊㅊ [1],bigl****,426,4,0
2022.02.14 03:56,차은우 화이팅,wjdd****,209,1,0
2022.02.14 00:07,월욜부터 가보자,wlsc****,201,1,0
2022.02.13 23:06,종목 무료로 ~,maha****,175,0,0
2022.02.13 22:22,전쟁나도 3백은 지키것지 [2],wpfh****,233,0,1
2022.02.13 17:21,액면병합 [1],et******,415,2,2
2022.02.13 15:22,백원대까지 쳐박자,boys****,197,1,1
2022.02.13 11:15,물귀신은 있는데 왜 불귀신은 없을까 [1],shee****,219,0,2
2022.02.13 05:15,안녕하세요 판타지오 개미주주톡방 입니다,alda****,305,1,0
2022.02.13 05:13,안녕하세요 판타지오 개미주주톡방 입니다 ...,alda****,178,0,0
2022.02.13 05:12,안녕하세요 판타지오 개미주주톡방 입니다 ...,alda****,171,0,0
2022.02.13 05:11,안녕하세요 판타지오 개미주주톡방 입니다,alda****,267,1,0
2022.02.12 22:55,화요일에 각오 해야할거요 <( ^) [5],shee****,444,0,4
2022.02.12 18:59,판라디 섬엔~... [1],shee****,217,0,3
2022.02.12 16:26,이게 겨울이냐 [1],shee****,185,0,3
2022.02.12 14:41,판게로운 주말 [2],shee****,266,0,4
2022.02.12 11:26,할싱각이 있으면 나가숴...~,shee****,218,1,2
2022.02.12 10:49,석유값이 미쳤어! [2],shee****,317,0,2
2022.02.12 10:08,뭐시여!?,shee****,184,0,3
2022.02.12 08:36,어제 645에 입성 [2],asda****,358,2,0
2022.02.12 08:20,뭐~... [1],shee****,219,0,2
2022.02.12 04:05,올레이즈행사,alda****,205,0,2
2022.02.12 02:12,안녕하세요 판타지오 개미주주톡방 입니다 ... [1],alda****,313,2,0
2022.02.12 02:03,안녕하세요 판타지오 개미주주톡방 입니다 ...,alda****,177,0,1
2022.02.12 06:11,[삭제된 게시물의 답글]아이구,knr9****,292,0,0
2022.02.11 22:07,아직상폐안했냐,c5******,140,2,1
2022.02.11 20:57,코인종대장@ 루나눈나 잘가지고 있으롸~.... [1],shee****,156,0,2
2022.02.11 19:30,"네, 재목 정했읍니다 <( ^) [4]",shee****,195,1,2
2022.02.11 18:00,??? (@^◇^@)/)♡ [2],shee****,195,0,1
2022.02.11 17:04,이런 시레기 주 [3],shee****,226,3,2
2022.02.11 16:02,종달새가 간다! [15],shee****,251,0,3
2022.02.11 16:00,월요일 전환가 조정공시 [2],anys****,363,4,0
2022.02.11 15:12,아..씨붕. [2],jdc1****,275,4,0
2022.02.11 14:59,오늘은 여기까진가...,fj******,143,0,0
2022.02.11 13:40,많이 내리긴 많이 내렸나보다 [1],p8******,156,2,0
2022.02.11 12:57,다시 100원가면 레전드일듯 [4],qetu****,370,2,1
2022.02.11 12:52,에이디칩스 관리종목 우려로 -29.97 ...,kr12****,204,2,0
2022.02.11 12:51,100원,43******,162,3,0
2022.02.11 12:51,40만원 떡사뭇다 생각하고 존버ㅋㅋ [1],men1****,154,0,0
2022.02.11 12:38,77ㅓ 억♡ [5],shee****,223,1,2
2022.02.11 12:33,세력다 쳐나갔다 임마,assa****,173,3,0
2022.02.11 12:33,남들은 관리가면 바로 반토막인데 [1],wpfh****,148,2,0
2022.02.11 12:30,님들이 욕심껏 감자를 먹어치우니까 [2],4mys****,164,2,1
2022.02.11 12:14,며칠전 물타서 본전탈출했는데,sand****,180,3,2
2022.02.11 11:58,어여 하한 가자,ogh8****,148,4,0
2022.02.11 11:53,조막손 싸움,ogh8****,126,0,1
2022.02.11 11:51,"리더스코스메틱, 에이디칩스...",fj******,138,0,1
2022.02.11 11:44,주가 완전 판타지,kjsw****,154,1,0
2022.02.11 11:29,야이 새 잣같은 귀에다가 순대막아 놨냐 [7],shee****,204,0,2
2022.02.11 11:21,ㅋㅋㅋㅋㅋㅋㅋ 진짜 판타지오 [1],kmj1****,219,3,0
2022.02.11 11:02,전환가 한참 밑인데..ㅠㅠ 좀 먹어보잣.,sang****,162,1,1
2022.02.11 10:48,판타지오... 뭐하는 회사인가? [2],ea******,326,3,0
2022.02.11 10:35,판게 머리핀 담당 ☆소환☆,shee****,122,0,1
2022.02.11 10:35,니들안나가냐?,assa****,143,2,0
2022.02.11 09:51,오늘자 매수완료,fj******,158,1,0
2022.02.11 09:46,상폐,akir****,152,4,0
2022.02.11 09:38,좌파들 망해라 [2],appl****,189,3,4
2022.02.11 09:29,이거혹시 상폐하나요 진심궁금해서물어요 [2],wogn****,262,1,0
2022.02.11 08:28,안녕하세요 판타지오 개미주주톡방 입니다 ...,alda****,135,0,0
2022.02.11 07:53,안.전.자.산.판.타.지.옥-!!♡(\(... [4],shee****,223,0,3
2022.02.11 05:58,이 주식 아직도 있네 [1],dydd****,183,1,2
2022.02.10 23:45,지금 회사 쓸어 담고 독점해야 [2],ms50****,308,0,6
2022.02.10 19:20,☆경축☆ 상투지비 드디어 품절!? [7],shee****,363,1,2
2022.02.10 18:57,입성해보려고하는데 [2],asdd****,366,1,1
2022.02.10 17:57,(> ~<) 자끄 열바께 하믄_!! [2],shee****,191,1,3
2022.02.10 17:16,언론이 문제였음,43******,210,5,1
2022.02.11 06:44,언론이 문제였음,love****,62,0,0
2022.02.10 17:13,자고 일어나니...~ [4],shee****,228,0,3
2022.02.10 16:16,자자# 내가 정리해주지~ [1],p8******,242,2,2
2022.02.10 16:10,♡(\(> ◇<)/)☆ 으읏챠-!! 잘잤...,shee****,128,0,4
2022.02.10 15:33,그동안 회사는 1321억만큼 주식 발행해... [1],4mys****,257,5,1
2022.02.10 15:14,분할매수 드가야 겠구만... [1],fj******,206,2,0
2022.02.10 15:11,(리업) 판타지오 자본잠식률의 진실 [3],hawa****,551,3,2
2022.02.10 16:24,[삭제된 게시물의 답글]자본잠식률,hawa****,263,0,0
2022.02.10 14:51,레카차 많네~,p8******,127,0,0
2022.02.10 14:19,졸리구만 졸려 ~( ~)> 마치 실수할거... [1],shee****,138,0,2
2022.02.10 14:25,졸리구만 졸려 ~( ~)> 마치 실수할거...,obj8****,118,2,0
2022.02.10 13:51,관리종목..?? [1],ch01****,242,0,2
2022.02.10 13:45,누구보다 싼가격에,p8******,133,1,1
2022.02.10 13:14,종진아 영진아 코로나 곧 끝난다,ms50****,161,2,2
2022.02.10 12:48,685...~685~... [4],shee****,235,0,1
2022.02.10 12:42,근데 이건 왜 호가단위가 1원인가요? [1],yigy****,199,0,1
2022.02.10 12:13,판게 귀염둥이 담당 ☆소환☆ [8],shee****,215,1,3
2022.02.10 12:01,어차피 갈 삼백,wpfh****,162,1,2
2022.02.10 11:50,크양이 ♡전용♡ [4],shee****,188,0,1
2022.02.10 11:04,멸공,appl****,139,0,0
2022.02.10 11:02,다시 보니 안 되것네,br******,133,0,0
2022.02.10 09:59,녀석들이 노리는건 역시 말인가!? [10],shee****,271,1,1
2022.02.10 09:40,이런 시팔,powe****,133,0,1
2022.02.10 09:21,그래 좋다,dldb****,116,0,0
2022.02.10 09:20,안녕하세요 판타지오 개미주주톡방 입니다 ...,alda****,114,0,0
2022.02.10 09:07,느그들은 절때 본절 못해 <( ^)♡ [3],shee****,231,0,3
2022.02.10 07:57,으?! [1],shee****,182,0,3
2022.02.10 01:43,판타지옥이될지 아닐지 주주들끼리 함 머리...,alda****,198,1,1
2022.02.10 00:35,판타지옥이될지 아닐지 주주들끼리 함 머리...,alda****,134,0,0
2022.02.09 23:00,540~520원 오면 매수 예정 [3],mcwy****,360,2,0
2022.02.09 20:45,코인종대장@ [3],shee****,190,1,2
2022.02.09 19:36,안녕하세요 판타지오 개미주주톡방 입니다 ...,alda****,129,0,0
2022.02.09 19:27,안녕하세요 판타지오 개미주주톡방 입니다 ...,alda****,111,0,0
